prefecture_norm,year,population,n_events,H_sum,E_sum,human_burden,econ_burden,H_pref_norm,E_pref_norm,logE_pref_norm,N_norm,risk_pref_raw,risk_year_norm,risk_cum_raw,risk_cum_norm,risk_final,half_life_years,decay_alpha,blend_prev_weight
Ehime,2011,1423000.0,4,24883.0,3514265000.0,0.017486296556570625,2469.6170063246664,0.008216183670915983,0.009065352830696417,0.6242229185195052,0.6,0.19301820412549275,0.20682758159699077,0.124505299423388,0.41667793287063054,0.3117527572338107,3,0.2062994740159002,0.5
Ehime,2013,1405000.0,1,57380.0,0.0,0.04083985765124555,0.0,0.01918918454065746,0.0,0.0,0.0,0.013432429178460221,0.014393444672956899,0.10159102471442306,0.33989753884342416,0.17714549175819053,3,0.2062994740159002,0.5
Ehime,2014,1395000.0,3,39856.0,471720000.0,0.028570609318996416,338.1505376344086,0.013424304740311194,0.0012412669355997314,0.4655524850185817,0.4,0.14906275882379233,0.15972736899808598,0.11138441849180862,0.3727129188910879,0.26622014394458693,3,0.2062994740159002,0.5
Ehime,2015,1385000.0,1,865.0,273962000.0,0.0006245487364620938,197.80649819494585,0.00029345305414501247,0.0007260987002233001,0.4228751318100607,0.0,0.12706795668091972,0.1361589612640829,0.11461992417093052,0.3835543443376917,0.2598566528008873,3,0.2062994740159002,0.5
Ehime,2017,1364000.0,1,21676.0,639869000.0,0.01589149560117302,469.11217008797655,0.007466843893581863,0.0017219946769600853,0.491643111193445,0.0,0.1527197240835408,0.16364596975434537,0.12247989285301306,0.40989126750531396,0.28676861862982966,3,0.2062994740159002,0.5
Fukui,1961,752696.0,1,2020.0,1117152.915610286,0.002683686375375982,1.4842020093241972,0.0012609679873545605,5.448138254674617e-06,0.07270818526580555,0.0,0.022695133170889857,0.02431884354651313,0.004681994035875387,0.015177963172873647,0.019748403359693387,3,0.2062994740159002,0.5
Fukui,1965,750984.8,1,1330.0,4037235.784136182,0.0017710078819171838,5.375922101400963,0.0008321330930993408,1.973367956032442e-05,0.1480232780488707,0.0,0.044989476579830746,0.048208223055847446,0.012997406483598456,0.043040972251014956,0.0456245976534312,3,0.2062994740159002,0.5
Fukui,1966,750557.0,1,520.0,442436.7982614994,0.0006928187999046041,0.5894779453945528,0.00032553070870463283,2.1638276490768117e-06,0.03702766869595837,0.0,0.011336172104880752,0.012147212081070691,0.012654694705051862,0.04189262495533218,0.027019918518201434,3,0.2062994740159002,0.5
Fukui,1972,750103.8,1,500.0,841018571.4285715,0.0006665744127679396,1121.2029207538628,0.0003131994123464891,0.004115658438296689,0.5611652388928742,0.0,0.16856881125650477,0.18062897084150079,0.04481969494127036,0.14967004420115385,0.16514950752132732,3,0.2062994740159002,0.5
Fukui,1980,790203.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03557341544933318,0.11868791661066713,0.059343958305333566,3,0.2062994740159002,0.5
Fukui,1982,799009.8,1,3950.0,445341000.0,0.004943618964373153,557.3661299273175,0.002322829266843861,0.0020459531217718956,0.5053899711367519,0.0,0.15324297182781624,0.16420665296044445,0.05984858303789854,0.20002834550049386,0.18211749923046916,3,0.2062994740159002,0.5
Fukui,1983,803665.6,1,1097.0,1310187000.0,0.0013649955902056777,1630.2638808977267,0.0006413624773454994,0.005984295236722804,0.5910540076625724,0.0,0.1777651560329136,0.190483262866724,0.08417471002452764,0.2815395274563643,0.23601139516154415,3,0.2062994740159002,0.5
Fukui,1987,818823.4,1,65090.0,94318133250.0,0.07949211026455766,115187.39358205933,0.037350491924311745,0.42282441439115476,0.9312197213964184,0.0,0.3055112607659437,0.3273688898990342,0.12983632402297537,0.43454095382694763,0.3809549218629909,3,0.2062994740159002,0.5
Fukui,1990,822394.6,1,60400.0,9603335000.0,0.07344406201110756,11677.283630023836,0.03450873094078111,0.042864418223221804,0.7483338661118265,0.0,0.24865627149209474,0.26644624280203977,0.1543488166884516,0.5166766037372601,0.39156142326964993,3,0.2062994740159002,0.5
Fukui,1994,826834.0,1,305.0,360618000.0,0.00036887694506998985,436.143167794261,0.00017332204808814068,0.0016009736289582482,0.4858332920521108,0.0,0.14587131304929493,0.15630759305349126,0.1525999121467257,0.5108164322269154,0.33356201264020335,3,0.2062994740159002,0.5
Fukui,1998,830000.0,1,378.0,5773120000.0,0.00045542168674698796,6955.566265060241,0.0002139863185967524,0.025532162342815887,0.7069403262242131,0.0,0.21223188829028164,0.2274158978512856,0.16490195745966998,0.5520377188905891,0.3897268083709373,3,0.2062994740159002,0.5
Fukui,1999,831000.0,1,27598.0,9415846000.0,0.033210589651022866,11330.741275571601,0.01560446510268604,0.04159234700495422,0.7459269157481839,0.0,0.2347012002963354,0.25149276398635156,0.17930150454358215,0.6002872451338759,0.4258900045601137,3,0.2062994740159002,0.5
Fukui,2003,827000.0,1,2380.0,93787000.0,0.002877871825876663,113.40628778718259,0.0013522087668055786,0.00041628641581971436,0.3787224549966628,0.0,0.11456328263576274,0.12275964743699452,0.16594604341527436,0.5555362075876026,0.33914792751229855,3,0.2062994740159002,0.5
Fukui,2007,816000.0,1,3620.0,0.0,0.004436274509803922,0.0,0.0020844463016644697,0.0,0.0,0.0,0.0014591124111651287,0.001563503777515354,0.13201247606663696,0.44183273213970725,0.2216981179586113,3,0.2062994740159002,0.5
Fukui,2010,806000.0,1,16700.0,0.0,0.020719602977667492,0.0,0.00973539840767519,0.0,0.0,0.0,0.0068147788853726325,0.0073023383590465245,0.10618425699014017,0.3552883896762486,0.18129536401764756,3,0.2062994740159002,0.5
Fukui,2011,803000.0,1,22360.0,0.0,0.02784557907845579,0.0,0.01308363903079526,0.0,0.0,0.0,0.009158547321556682,0.009813790372993037,0.08616790411949195,0.28821825632419035,0.14901602334859168,3,0.2062994740159002,0.5
Fukui,2012,799000.0,1,9106.0,215872000.0,0.01139674593241552,270.1777221526909,0.005354922211719288,0.0009917555523935426,0.447680526196106,0.0,0.1380526034070353,0.14792949828339255,0.0968716902919853,0.32408414910697464,0.2360068236951836,3,0.2062994740159002,0.5
Fukui,2013,795000.0,1,19679.0,269310000.0,0.024753459119496855,338.75471698113205,0.011630762749467095,0.0012434847284546724,0.465694702139564,0.0,0.14784994456649617,0.15842778463556736,0.10738847733506571,0.35932345139010624,0.2588756180128368,3,0.2062994740159002,0.5
Fukui,2014,790000.0,2,20440.0,7817836000.0,0.025873417721518986,9895.994936708861,0.012156991133405745,0.03632574827687971,0.7351098714327624,0.2,0.22904285522321274,0.2454295958379508,0.132485711505122,0.4434184337993065,0.34442401481862867,3,0.2062994740159002,0.5
Fukui,2015,787000.0,1,865.0,273962000.0,0.0010991105463786532,348.10927573062264,0.0005164326302297869,0.0012778229984870024,0.4678649612248525,0.0,0.14072099120861659,0.15078879437033132,0.13418464537632674,0.44911116523916444,0.2999499798047479,3,0.2062994740159002,0.5
Fukuoka,1968,3989733.0,1,220.0,121670.11952191236,5.514153453376454e-05,0.030495804987930863,2.5909029631281612e-05,1.1194255277790267e-07,0.0024003011066253814,0.0,0.0007382266527295115,0.0007910426581070886,0.00015229577016261686,0.0,0.0003955213290535443,3,0.2062994740159002,0.5
Fukuoka,1969,4002294.0,1,720.0,398193.1184353495,0.0001798968291684719,0.09949122139336827,8.452706869529587e-05,3.652076508940449e-07,0.00757863811276257,0.0,0.002332760381915478,0.0024996563947054552,0.0006021244726775162,0.0015072711426614945,0.002003463768683475,3,0.2062994740159002,0.5
Fukuoka,1971,4027416.0,1,1350.0,2270750142.857143,0.000335202521914796,563.8230922400722,0.0001574996442555089,0.0020696550324040804,0.5063086742143129,0.0,0.15200285201527275,0.16287780948228153,0.03183601493033953,0.10616475852992943,0.13452128400610547,3,0.2062994740159002,0.5
Fukuoka,1982,4586620.6,1,5120.0,58512000.0,0.0011162902813457037,12.75710487150387,0.0005245047716034791,4.6828174758355674e-05,0.20947109761417823,0.0,0.06320848262437591,0.06773069751035177,0.038308138514200056,0.12785133623195755,0.09779101687115466,3,0.2062994740159002,0.5
Fukuoka,1985,4686099.4,1,500.0,290165000.0,0.00010669854762363768,61.92036814242565,5.0133821181613935e-05,0.0002272943469291561,0.3309493430460106,0.0,0.0993198965886303,0.10642568201771252,0.050894832113740365,0.1700264129623733,0.1382260474900429,3,0.2062994740159002,0.5
Fukuoka,1990,4792691.8,1,858.0,4081417000.0,0.00017902256932106504,851.5917923201321,8.411628534507854e-05,0.003125982711220544,0.5392103473445519,0.0,0.16182198560310712,0.1733994473897049,0.07377904553267775,0.24670607861294125,0.21005276300132308,3,0.2062994740159002,0.5
Fukuoka,1991,4811050.0,2,91898.0,23044416000.0,0.019101443551823406,4789.893266542646,0.008975083322742971,0.01758251274241413,0.6771388386354403,0.2,0.2094242099165522,0.2244073457275539,0.10176257159787136,0.3404723524682318,0.2824398490978929,3,0.2062994740159002,0.5
Fukuoka,1992,4839240.0,1,196.0,29620409.53983466,4.050222762251924e-05,6.120880456401141,1.903054429800473e-05,2.2468237313594115e-05,0.15685281185553804,0.0,0.047069164937670015,0.05043670153266332,0.09047935057173409,0.30266490853705047,0.1765508050348569,3,0.2062994740159002,0.5
Fukuoka,1996,4952000.0,1,5798.0,1976301278.367108,0.0011708400646203553,399.0915344036971,0.0005501357585390625,0.001464966252600346,0.47875645883133583,0.0,0.14401203268037807,0.15431529152962145,0.10152311473340772,0.3396699883245025,0.246992639927062,3,0.2062994740159002,0.5
Fukuoka,1997,4970000.0,1,67040.0,23076365571.73165,0.013488933601609658,4643.131905781016,0.00633796616894106,0.01704378810867131,0.6746528521698446,0.0,0.20683243196921214,0.22163014050324129,0.12324837148812776,0.41246626030587213,0.3170482004045567,3,0.2062994740159002,0.5
Fukuoka,1999,5000000.0,2,52187.0,9617345000.0,0.0104374,1923.469,0.004904159961452505,0.007060578664323659,0.6042616330439069,0.2,0.18471140188618881,0.1979264739230085,0.13592816233067104,0.45495328419985304,0.3264398790614308,3,0.2062994740159002,0.5
Fukuoka,2001,5032000.0,1,148.0,5193771.464274805,2.9411764705882354e-05,1.0321485421849772,1.381953349169814e-05,3.7887618544224098e-06,0.05665896672997156,0.0,0.017007363692435655,0.018224145840461427,0.1113948641220523,0.3727479197635204,0.19548603280199092,3,0.2062994740159002,0.5
Fukuoka,2003,5051000.0,1,1044.0,11937000.0,0.0002066917442090675,2.363294397149079,9.711703837286025e-05,8.675068845937436e-06,0.09691646640620831,0.0,0.029142921848723493,0.031227935592658938,0.09442633169427839,0.3158903223743181,0.17355912898348852,3,0.2062994740159002,0.5
Fukuoka,2004,5058000.0,1,41310.0,14946794000.0,0.008167259786476868,2955.0798734677737,0.00383750248525696,0.01084736686995154,0.6385572708191535,0.0,0.1942534329854259,0.20815118420212472,0.11502061018317411,0.3848969497787104,0.29652406699041756,3,0.2062994740159002,0.5
Fukuoka,2005,5056000.0,3,274900.0,2407300419.5238237,0.05437104430379747,476.12745639316137,0.025547003902987704,0.0017477460567902308,0.4928266664682381,0.4,0.16573090267256282,0.17758802570438595,0.12548211685092744,0.4199510204080587,0.29876952305622234,3,0.2062994740159002,0.5
Fukuoka,2006,5054000.0,1,12548.0,3890153000.0,0.002482785912148793,769.7176493866244,0.001166572064232323,0.0028254429953446397,0.5311434007655508,0.0,0.16015962067462786,0.17161814950929627,0.1326360676499412,0.4439222421977942,0.30777019585354526,3,0.2062994740159002,0.5
Fukuoka,2007,5056000.0,2,13640.0,376360251.0344062,0.002697784810126582,74.43834079003287,0.0012675923362559195,0.0002732447264758411,0.34544746617999533,0.2,0.10452155448937774,0.1119994895701183,0.12683605837270387,0.4244877628907312,0.26824362623042475,3,0.2062994740159002,0.5
Fukuoka,2009,5053000.0,1,280.0,21042626.86567164,5.5412626162675635e-05,4.164382914243348,2.6036405866013513e-05,1.5286419045162965e-05,0.13118419505425452,0.0,0.03937348400038256,0.042190437486157216,0.10879257528361742,0.3640282563691796,0.2031093469276684,3,0.2062994740159002,0.5
Fukuoka,2010,5072000.0,1,16700.0,0.0,0.0032925867507886436,0.0,0.0015470684378127374,0.0,0.0,0.0,0.001082947906468916,0.0011604267975929613,0.08657213580926308,0.2895727425042294,0.14536658465091118,3,0.2062994740159002,0.5
Fukuoka,2011,5079000.0,1,22360.0,0.0,0.004402441425477456,0.0,0.0020685493486372504,0.0,0.0,0.0,0.0014479845440460752,0.0015515797734816715,0.06901106817719889,0.23072969774485133,0.1161406387591665,3,0.2062994740159002,0.5
Fukuoka,2013,5090000.0,1,57380.0,0.0,0.011273084479371316,0.0,0.005296818129592089,0.0,0.0,0.0,0.003707772690714462,0.003973043175934075,0.05553903266683224,0.18558804661374326,0.09478054489483867,3,0.2062994740159002,0.5
Fukuoka,2014,5091000.0,2,18558.0,132506000.0,0.0036452563347083087,26.02749950893734,0.0017127752281130934,9.554050921460002e-05,0.26342979493254887,0.2,0.08022788113944382,0.08596773919797566,0.060632329120790265,0.20265449596024038,0.14431111757910803,3,0.2062994740159002,0.5
Fukuoka,2016,5104000.0,1,298922.0,26139958000.0,0.058566222570532914,5121.465125391849,0.027518167726054723,0.018799630976334622,0.6824858849582758,0.0,0.22400848289572103,0.24003504220985392,0.09433674371129931,0.31559013392320623,0.2778125880665301,3,0.2062994740159002,0.5
Fukuoka,2017,5107000.0,3,23613.0,2178114000.0,0.00462365380849814,426.4957900920306,0.002172489114458962,0.0015655604930194626,0.48405014332310003,0.4,0.1467357853770513,0.1572339135615358,0.10514663844588118,0.35181157176732425,0.25452274266443004,3,0.2062994740159002,0.5
Fukushima,1961,2051137.0,1,2020.0,1117152.915610286,0.000984819639058727,0.5446505599627358,0.00046273143149864115,1.999277411377478e-06,0.034741799945464745,0.0,0.010746451985688472,0.011515300771853825,0.002216987392184658,0.006918300417403219,0.009216800594628522,3,0.2062994740159002,0.5
Fukushima,1965,1997230.6,1,1330.0,4037235.784136182,0.0006659221023351034,2.0214169481161472,0.0003128929150667879,7.420121340957984e-06,0.0883512204847889,0.0,0.02672439118598342,0.028636372531241815,0.00727285190434062,0.02385932405100874,0.026247848291125277,3,0.2062994740159002,0.5
Fukushima,1966,1983754.0,1,520.0,442436.7982614994,0.00026212927610984023,0.22303007240892742,0.0001231651465520539,8.186881986416384e-07,0.016087059890177988,0.0,0.004912333569639834,0.0052637836768274614,0.006785878213486959,0.022227588709632273,0.013745686193229866,3,0.2062994740159002,0.5
Fukushima,1972,1950984.8,1,500.0,841018571.4285715,0.0002562808280208026,431.07387173317363,0.00012041717052786282,0.00158236549770578,0.48490128454334025,0.0,0.14555467738237157,0.1559683038681327,0.035413808491845944,0.11815311089497241,0.13706070738155257,3,0.2062994740159002,0.5
Fukushima,1980,2022340.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028107958427078306,0.09367291006814515,0.04683645503407258,3,0.2062994740159002,0.5
Fukushima,1982,2044278.4,1,3950.0,445341000.0,0.0019322221474335395,217.84752996460756,0.0009078818951151958,0.0007996643679433966,0.43054931433560945,0.0,0.12980031162726346,0.13908680098872062,0.04908703740371565,0.16396891422331475,0.15152785760601767,3,0.2062994740159002,0.5
Fukushima,1983,2053284.8,1,1097.0,1310187000.0,0.0005342658748557433,638.0931666177045,0.000251032375135372,0.002342282094523845,0.5161797499702915,0.0,0.1550296476536822,0.16612115549058618,0.07094294217415527,0.23720295725584045,0.20166205637321333,3,0.2062994740159002,0.5
Fukushima,1987,2085054.8,1,65090.0,94318133250.0,0.031217404933433883,45235.32582932592,0.014667939082050737,0.16604768593841,0.8565365586591056,0.0,0.2672285249551672,0.2863472375604211,0.11143655465878247,0.37288761503548534,0.3296174262979532,3,0.2062994740159002,0.5
Fukushima,1990,2099307.2,1,60400.0,9603335000.0,0.028771396582644024,4574.525824519632,0.013518647475010468,0.016791952163513375,0.6734636631414019,0.0,0.2115021521749279,0.22663395318121465,0.13208003479345004,0.44205910568766227,0.33434652943443843,3,0.2062994740159002,0.5
Fukushima,1994,2123223.2,1,305.0,360618000.0,0.0001436495230459049,169.84460230087913,6.749575942317779e-05,0.0006234575006179586,0.41076357189838375,0.0,0.12327631860111135,0.1320960525975617,0.1302638327735853,0.43597343601278205,0.28403474430517184,3,0.2062994740159002,0.5
Fukushima,1998,2137000.0,3,64751.0,19870152216.86023,0.030299953205428172,9298.15265178298,0.014236861416056235,0.03413121720745349,0.7301312616991292,0.4,0.22900518150097812,0.24538922677071776,0.150634121079667,0.5042295245189059,0.3748093756448118,3,0.2062994740159002,0.5
Fukushima,1999,2135000.0,1,27598.0,9415846000.0,0.012926463700234193,4410.232318501171,0.006073681733176627,0.01618887136352082,0.6705417937628545,0.0,0.20541411534207998,0.22011035122089037,0.16193520508259684,0.542096823122079,0.3811035871714847,3,0.2062994740159002,0.5
Fukushima,2003,2113000.0,1,2380.0,93787000.0,0.001126360624704212,44.38570752484619,0.0005292364648122165,0.00016292894741263783,0.3048470963236055,0.0,0.09182459442245021,0.09839413272735743,0.14747142298047503,0.4936320603037261,0.29601309651554175,3,0.2062994740159002,0.5
Fukushima,2004,2106000.0,2,88600.0,49739610000.0,0.042070275403608734,23618.048433048432,0.019767313718134602,0.08669601062421312,0.8046116041278583,0.2,0.2552206008410517,0.27348021335524314,0.16970002169875767,0.5681149138934434,0.4207975636243433,3,0.2062994740159002,0.5
Fukushima,2007,2067000.0,1,3620.0,0.0,0.0017513304305757137,0.0,0.0008228873643726207,0.0,0.0,0.0,0.0005760211550608345,0.0006172322604995302,0.1348098293431282,0.4512060110032213,0.2259116216318604,3,0.2062994740159002,0.5
Fukushima,2010,2029000.0,1,16700.0,0.0,0.00823065549531789,0.0,0.0038672898553899476,0.0,0.0,0.0,0.002707102898772963,0.002900781033706998,0.10755710636159137,0.3598884879564174,0.1813946344950622,3,0.2062994740159002,0.5
Fukushima,2011,1990000.0,3,591700.0,292936354095.2899,0.2973366834170854,147204.19803783414,0.1397078446629572,0.5403501797870444,0.9508167027709287,0.4,0.38304050209534857,0.41044491663889976,0.16438918600157956,0.5503195412437668,0.4803822289413333,3,0.2062994740159002,0.5
Fukushima,2012,1962000.0,1,9106.0,215872000.0,0.00464118246687054,110.02650356778797,0.0021807252024279872,0.00040388006440491355,0.37632638505853605,0.0,0.11442442315926041,0.12261085333833982,0.15408148170787994,0.5157808265238745,0.3191958399311071,3,0.2062994740159002,0.5
Fukushima,2013,1946000.0,1,19679.0,269310000.0,0.010112538540596095,138.39157245632066,0.004751519211627102,0.0005080012122926335,0.3945058465123129,0.0,0.12167781740183284,0.13038318754048286,0.14739662280535462,0.4933814223502236,0.31188230494535324,3,0.2062994740159002,0.5
Fukushima,2014,1935000.0,4,23016.0,8269681000.0,0.011894573643410853,4273.736950904393,0.005588833600375933,0.015687830649980427,0.6680303096259377,0.6,0.20432127640804446,0.21893932574779745,0.15914014890212685,0.5327312412919588,0.37583528351987816,3,0.2062994740159002,0.5
Fukushima,2015,1914000.0,1,865.0,273962000.0,0.00045193312434691743,143.13584117032394,0.0002123471682292802,0.0005254162485941854,0.39718014466346435,0.0,0.1193026864167998,0.12783812916199397,0.15092170134527572,0.505193138963977,0.3165156340629855,3,0.2062994740159002,0.5
