disno_core,prefecture_norm,disno,event_year,year,disaster_type_gdis,disaster_subtype,country,iso3,region,island,capital,location_str,location_str_emdat,start_year,end_year,decade,human_impact_best,damage_final_usd,damage_final_log10,damage_adj_usd,damage_imputed_usd,damage_imputed_flag,latitude,longitude,population_at_event,pop_is_observed,pop_is_interpolated,human_per_100k,econ_per_capita,econ_per_capita_log10
1983-0081,Osaka,1983-0081,1983,1983,earthquake,Tsunami,Japan,JPN,Kansai,Honshu,osaka-shi,Osaka,"Nihon- Kai-Chubu, Western Honshu, Akita, Aomori, Hokkaido",1983.0,1983.0,1980.0,77.0,1310187000.0,9.117333285939855,1310187000.0,1310187000.0,False,34.62161449,135.5082161,8551305.6,False,True,0.9004472954398917,153.21484943772796,2.1853008587452645
1983-0081,Saitama,1983-0081,1983,1983,earthquake,Tsunami,Japan,JPN,Kanto,Honshu,Saitama-shi,Honshu,"Nihon- Kai-Chubu, Western Honshu, Akita, Aomori, Hokkaido",1983.0,1983.0,1980.0,77.0,1310187000.0,9.117333285939855,1310187000.0,1310187000.0,False,35.99757593,139.3488579,5597759.2,False,True,1.375550416673872,234.0556199702195,2.3693190735461447
1983-0081,Shiga,1983-0081,1983,1983,earthquake,Tsunami,Japan,JPN,Kansai,Honshu,otsu-shi,Shiga,"Nihon- Kai-Chubu, Western Honshu, Akita, Aomori, Hokkaido",1983.0,1983.0,1980.0,77.0,1310187000.0,9.117333285939855,1310187000.0,1310187000.0,False,35.21763711,136.1382324,1110276.4,False,True,6.935210007165784,1180.054804371236,3.071902177376729
1983-0081,Shimane,1983-0081,1983,1983,earthquake,Tsunami,Japan,JPN,Chugoku,Honshu,Matsue-shi,Honshu,"Nihon- Kai-Chubu, Western Honshu, Akita, Aomori, Hokkaido",1983.0,1983.0,1980.0,77.0,1310187000.0,9.117333285939855,1310187000.0,1310187000.0,False,35.07076032,132.554064,788728.6,False,True,9.762546964824148,1661.1379376885789,3.220405696924426
1983-0081,Shizuoka,1983-0081,1983,1983,earthquake,Tsunami,Japan,JPN,Chubu,Honshu,Shizuoka-shi,Kai-Chubu,"Nihon- Kai-Chubu, Western Honshu, Akita, Aomori, Hokkaido",1983.0,1983.0,1980.0,77.0,1310187000.0,9.117333285939855,1310187000.0,1310187000.0,False,34.92114009,138.4052614,3497959.2,False,True,2.201283536983507,374.5575420090663,2.5735185463541463
1983-0081,Tochigi,1983-0081,1983,1983,earthquake,Tsunami,Japan,JPN,Kanto,Honshu,Utsunomiya-shi,Tochigi,"Nihon- Kai-Chubu, Western Honshu, Akita, Aomori, Hokkaido",1983.0,1983.0,1980.0,77.0,1310187000.0,9.117333285939855,1310187000.0,1310187000.0,False,36.69030812,139.8191975,1821747.0,False,True,4.226712051673476,719.1926211488203,2.8568452229259655
1983-0081,Tokyo,1983-0081,1983,1983,earthquake,Tsunami,Japan,JPN,Kanto,Honshu,Shinjuku-ku,Honshu,"Nihon- Kai-Chubu, Western Honshu, Akita, Aomori, Hokkaido",1983.0,1983.0,1980.0,77.0,1310187000.0,9.117333285939855,1310187000.0,1310187000.0,False,35.7113435,139.4469212,11702713.8,False,True,0.657967043507464,111.9558268612875,2.0490467018261667
1983-0081,Tottori,1983-0081,1983,1983,earthquake,Tsunami,Japan,JPN,Chugoku,Honshu,Tottori-shi,Honshu,"Nihon- Kai-Chubu, Western Honshu, Akita, Aomori, Hokkaido",1983.0,1983.0,1980.0,77.0,1310187000.0,9.117333285939855,1310187000.0,1310187000.0,False,35.35952638,133.8651396,608942.2,False,True,12.644878282372286,2151.5785898891554,3.332757214016919
1983-0081,Toyama,1983-0081,1983,1983,earthquake,Tsunami,Japan,JPN,Chubu,Honshu,Toyama-shi,Kai-Chubu,"Nihon- Kai-Chubu, Western Honshu, Akita, Aomori, Hokkaido",1983.0,1983.0,1980.0,77.0,1310187000.0,9.117333285939855,1310187000.0,1310187000.0,False,36.63785294,137.2698289,1109423.0,False,True,6.940544769668557,1180.9625363815244,3.072236120728804
1983-0081,Wakayama,1983-0081,1983,1983,earthquake,Tsunami,Japan,JPN,Kansai,Honshu,Wakayama-shi,Honshu,"Nihon- Kai-Chubu, Western Honshu, Akita, Aomori, Hokkaido",1983.0,1983.0,1980.0,77.0,1310187000.0,9.117333285939855,1310187000.0,1310187000.0,False,33.91187939,135.505446,1087089.6,False,True,7.0831327978852885,1205.224481956225,3.081067944998088
1983-0081,Yamagata,1983-0081,1983,1983,earthquake,Tsunami,Japan,JPN,Tohoku,Honshu,Yamagata-shi,Yamagata,"Nihon- Kai-Chubu, Western Honshu, Akita, Aomori, Hokkaido",1983.0,1983.0,1980.0,77.0,1310187000.0,9.117333285939855,1310187000.0,1310187000.0,False,38.44787123,140.1016345,1255815.0,False,True,6.131476371917838,1043.2961861420672,3.018407619784558
1983-0081,Yamaguchi,1983-0081,1983,1983,earthquake,Tsunami,Japan,JPN,Chugoku,Honshu,Yamaguchi-shi,Yamaguchi,"Nihon- Kai-Chubu, Western Honshu, Akita, Aomori, Hokkaido",1983.0,1983.0,1980.0,77.0,1310187000.0,9.117333285939855,1310187000.0,1310187000.0,False,34.20231962,131.5725496,1592898.2,False,True,4.833956118476372,822.5177227270393,2.915145264433118
1983-0081,Yamanashi,1983-0081,1983,1983,earthquake,Tsunami,Japan,JPN,Chubu,Honshu,Kofu-shi,Honshu,"Nihon- Kai-Chubu, Western Honshu, Akita, Aomori, Hokkaido",1983.0,1983.0,1980.0,77.0,1310187000.0,9.117333285939855,1310187000.0,1310187000.0,False,35.61187909,138.6119949,815686.4,False,True,9.43990239386117,1606.2386230786733,3.2058100645965206
1983-0130,Nara,1983-0130,1983,1983,volcanic activity,Ash fall,Japan,JPN,Kansai,Honshu,Nara-shi,Miyake-Jima Island,Miyake-Jima Island,1983.0,1983.0,1980.0,5600.0,63764400.0,7.804578277487634,,63764400.0,True,34.5744738,135.7857922,1247565.4,False,True,448.8742634253884,51.11106800493185,1.7085149559660466
1984-0084,Nagano,1984-0084,1984,1984,earthquake,Ground movement,Japan,JPN,Chubu,Honshu,Nagano-shi,Nagano prefecture,"Honshu, Nagano prefecture (Honshu)",1984.0,1984.0,1980.0,20.0,129844000.0,8.113421885986147,129844000.0,129844000.0,False,36.13138656,138.0456173,2115729.8,False,True,0.9453002930714499,61.370785626784674,1.787961682860167
1984-0335,Ehime,1984-0335,1984,1984,earthquake,Ground movement,Japan,JPN,Shikoku,Shikoku,Matsuyama-shi,Shikoku Island,Kyushu (Shikoku Island),1984.0,1984.0,1980.0,9.0,29449578.08219178,7.46907907712351,,29449578.08219178,True,33.62483527,132.8568425,1520644.6,False,True,0.5918542702219834,19.366509493534373,1.2870513530733683
1984-0335,Kagawa,1984-0335,1984,1984,earthquake,Ground movement,Japan,JPN,Shikoku,Shikoku,Takamatsu-shi,Kagawa,Kyushu (Shikoku Island),1984.0,1984.0,1980.0,9.0,29449578.08219178,7.46907907712351,,29449578.08219178,True,34.21708716,133.9686006,1013487.0,False,True,0.8880232306877148,29.05767718993118,1.4632608947550394
1984-0335,Kochi,1984-0335,1984,1984,earthquake,Ground movement,Japan,JPN,Shikoku,Shikoku,Kochi-shi,Kochi,Kyushu (Shikoku Island),1984.0,1984.0,1980.0,9.0,29449578.08219178,7.46907907712351,,29449578.08219178,True,33.42251944,133.3673066,836380.4,False,True,1.076065388428519,35.21074630896633,1.546675230251409
1984-0335,Tokushima,1984-0335,1984,1984,earthquake,Ground movement,Japan,JPN,Shikoku,Shikoku,Tokushima-shi,Shikoku Island,Kyushu (Shikoku Island),1984.0,1984.0,1980.0,9.0,29449578.08219178,7.46907907712351,,29449578.08219178,True,33.91892997,134.2409976,831037.8,False,True,1.082983228921717,35.43711017981586,1.549458298877234
1985-0375,Fukuoka,1985-0375,1985,1985,storm,Tropical cyclone,Japan,JPN,Kyushu,Kyushu,Fukuoka-shi,Fukoka,"Kyushu, Hokkaiso Isl.",1985.0,1985.0,1980.0,200.0,290165000.0,8.462645026214853,290165000.0,290165000.0,False,33.52695438,130.6661745,4686099.4,False,True,4.267941904945507,61.92036814242565,1.7918335297444217
1985-0375,Hokkaido,1985-0375,1985,1985,storm,Tropical cyclone,Japan,JPN,Hokkaido,Hokkaido,Sapporo-shi,Hokkaiso Island,"Kyushu, Hokkaiso Isl.",1985.0,1985.0,1980.0,200.0,290165000.0,8.462645026214853,290165000.0,290165000.0,False,43.38571051,142.5523179,5658749.0,False,True,3.534350083384154,51.27723459725816,1.7099245954589741
1985-0375,Kagoshima,1985-0375,1985,1985,storm,Tropical cyclone,Japan,JPN,Kyushu,Kyushu,Kagoshima-shi,Kyushu,"Kyushu, Hokkaiso Isl.",1985.0,1985.0,1980.0,200.0,290165000.0,8.462645026214853,290165000.0,290165000.0,False,31.00948442,130.4306651,1812340.6,False,True,11.035453269655825,160.1051148994841,2.204405206604733
1985-0375,Kumamoto,1985-0375,1985,1985,storm,Tropical cyclone,Japan,JPN,Kyushu,Kyushu,Kumamoto-shi,Kyushu,"Kyushu, Hokkaiso Isl.",1985.0,1985.0,1980.0,200.0,290165000.0,8.462645026214853,290165000.0,290165000.0,False,32.60979484,130.7467241,1828263.0,False,True,10.939345159859386,158.71075441552992,2.2006063560243834
1985-0375,Miyazaki,1985-0375,1985,1985,storm,Tropical cyclone,Japan,JPN,Kyushu,Kyushu,Miyazaki-shi,Miyazaki,"Kyushu, Hokkaiso Isl.",1985.0,1985.0,1980.0,200.0,290165000.0,8.462645026214853,290165000.0,290165000.0,False,32.19518344,131.2998935,1170751.8,False,True,17.08304014565683,247.84501719322574,2.3941801920439154
1985-0375,Oita,1985-0375,1985,1985,storm,Tropical cyclone,Japan,JPN,Kyushu,Kyushu,oita-shi,Oita,"Kyushu, Hokkaiso Isl.",1985.0,1985.0,1980.0,200.0,290165000.0,8.462645026214853,290165000.0,290165000.0,False,33.20168214,131.4319994,1245953.8,False,True,16.051959550988165,232.88584215562406,2.3671430872440724
1985-0375,Okinawa,1985-0375,1985,1985,storm,Tropical cyclone,Japan,JPN,Kyushu,Ryukyu Islands,Naha-shi,Kyushu,"Kyushu, Hokkaiso Isl.",1985.0,1985.0,1980.0,200.0,290165000.0,8.462645026214853,290165000.0,290165000.0,False,25.76892341,126.6680159,1164589.4,False,True,17.173434688655075,249.15648382168,2.3964721933386546
1985-0375,Saga,1985-0375,1985,1985,storm,Tropical cyclone,Japan,JPN,Kyushu,Kyushu,Saga-shi,Saga,"Kyushu, Hokkaiso Isl.",1985.0,1985.0,1980.0,200.0,290165000.0,8.462645026214853,290165000.0,290165000.0,False,33.28772919,130.1176017,877125.2,False,True,22.801761937748456,330.813662633339,2.5195834376511757
1986-0135,Tokyo,1986-0135,1986,1986,volcanic activity,Ash fall,Japan,JPN,Kanto,Honshu,Shinjuku-ku,Oshima Island,Oshima Island,1986.0,1986.0,1980.0,13000.0,148024500.0,8.17033360278827,,148024500.0,True,35.7113435,139.4469212,11829363.0,True,False,109.89602736850665,12.51331115631501,1.0973722438774485
1986-0395,Yamaguchi,1986-0395,1986,1986,landslide,Avalanche (wet),Japan,JPN,Chugoku,Honshu,Yamaguchi-shi,Maseguchi,Maseguchi,1986.0,1986.0,1980.0,13.0,9769791.04477612,6.989885275175156,,9769791.04477612,True,34.20119008,131.5732932,1601627.0,True,False,0.8116746283622841,6.099916550342945,0.7853238937036398
1987-0193,Aichi,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Chubu,Honshu,Nagoya-shi,Aichi,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,35.034637,137.2139891,6502258.2,False,True,999.8064979948043,14505.44262453312,4.1615309855660785
1987-0193,Akita,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Tohoku,Honshu,Akita-shi,Akita,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,39.74813497,140.4078158,1248721.2,False,True,5206.126075219993,75531.77863081047,4.878129711632841
1987-0193,Aomori,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Tohoku,Honshu,Aomori-shi,Honshu,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,40.78369335,140.8295531,1516133.0,False,True,4287.882395541816,62209.66976511955,4.7938578959324945
1987-0193,Chiba,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Kanto,Honshu,Chiba-shi,Chiba,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,35.51037345,140.1992438,5229616.2,False,True,1243.1122574539982,18035.38340920697,4.256125379298295
1987-0193,Ehime,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Shikoku,Shikoku,Matsuyama-shi,Shikoku,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,33.62483527,132.8568425,1526991.4,False,True,4257.391364483127,61767.29826376233,4.790758605469138
1987-0193,Fukui,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Chubu,Honshu,Fukui-shi,Fukui,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,35.84601935,136.2236906,818823.4,False,True,7939.440909969109,115187.39358205933,5.061404951332584
1987-0193,Fukushima,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Tohoku,Honshu,Fukushima-shi,Honshu,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,37.37886746,140.2232952,2085054.8,False,True,3117.903663731044,45235.32582932592,4.655477722880165
1987-0193,Gifu,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Chubu,Honshu,Gifu-shi,Honshu,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,35.77957986,137.0558252,2036142.6,False,True,3192.8019186868346,46321.968436788266,4.665787006312448
1987-0193,Gunma,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Kanto,Honshu,Maebashi-shi,Gunma,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,36.50413546,138.9849477,1930260.2,False,True,3367.939721287317,48862.91146136671,4.688979340532116
1987-0193,Hiroshima,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Chugoku,Honshu,Hiroshima-shi,Honshu,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,34.60714608,132.7891401,2825329.4,False,True,2300.970640803865,33383.05729944268,4.52352610788174
1987-0193,Hyogo,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Kansai,Honshu,Kobe-shi,Honshu,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,35.04016741,134.8281039,5303448.0,False,True,1225.806305633618,17784.304333708937,4.250036881613986
1987-0193,Ibaraki,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Kanto,Honshu,Mito-shi,Honshu,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,36.30496862,140.32148,2749080.4,False,True,2364.7907860388514,34308.97592154817,4.535407755122386
1987-0193,Ishikawa,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Chubu,Honshu,Kanazawa-shi,Honshu,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,36.76865008,136.7700187,1154785.6,False,True,5629.6164413550005,81675.88273528869,4.91209383693374
1987-0193,Iwate,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Tohoku,Honshu,Morioka-shi,Honshu,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,39.59372366,141.3612107,1430274.4,False,True,4545.2816606379865,65944.08265295108,4.81917583117172
1987-0193,Kagawa,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Shikoku,Shikoku,Takamatsu-shi,Kagawa,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,34.21708716,133.9686006,1022737.6,False,True,6356.469147120434,92221.24350371005,4.964830973914169
1987-0193,Kanagawa,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Kanto,Honshu,Yokohama-shi,Kanagawa,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,35.41334278,139.3360646,7541657.4,False,True,862.0121089032763,12506.287178995959,4.0971283970634484
1987-0193,Kochi,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Shikoku,Shikoku,Kochi-shi,Kochi,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,33.42251944,133.3673066,836834.0,False,True,7768.565808750601,112708.2948948059,5.051955879617327
1987-0193,Kyoto,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Kansai,Honshu,Kyoto-shi,Honshu,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,35.25443838,135.4419032,2589751.2,False,True,2510.279751969996,36419.7662115187,4.561337153612299
1987-0193,Mie,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Kansai,Honshu,Tsu-shi,Honshu,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,34.50852184,136.375217,1756351.6,False,True,3701.42288138662,53701.16851887743,4.729983735900284
1987-0193,Miyagi,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Tohoku,Honshu,Sendai-shi,Honshu,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,38.44659069,140.9261804,2190747.6,False,True,2967.4801423952263,43052.943775905536,4.634002852001584
1987-0193,Nagano,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Chubu,Honshu,Nagano-shi,Honshu,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,36.13138656,138.0456173,2140867.0,False,True,3036.6202104100817,44056.04516768207,4.644005508726201
1987-0193,Nara,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Kansai,Honshu,Nara-shi,Nara,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,34.31780384,135.8717335,1318989.0,False,True,4928.774993574624,71507.89980052905,4.854354022923609
1987-0193,Niigata,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Chubu,Honshu,Niigata-shi,Honshu,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,37.52181911,138.9186474,2477692.6,False,True,2623.8121710497903,38066.92293063312,4.5805477728412685
1987-0193,Okayama,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Chugoku,Honshu,Okayama-shi,Okayama,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,34.89245983,133.8262517,1918700.2,False,True,3388.2312619762065,49157.3062065663,4.691588075766939
1987-0193,Osaka,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Kansai,Honshu,osaka-shi,Osaka,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,34.62161449,135.5082161,8681379.2,False,True,748.844146791791,10864.418092692002,4.036006470104252
1987-0193,Saitama,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Kanto,Honshu,Saitama-shi,Honshu,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,35.99757593,139.3488579,5972006.2,False,True,1088.5789100486868,15793.37497171386,4.19847494666255
1987-0193,Shiga,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Kansai,Honshu,otsu-shi,Shiga,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,35.21763711,136.1382324,1169157.4,False,True,5560.414705496454,80671.88665101894,4.906722213786222
1987-0193,Shimane,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Chugoku,Honshu,Matsue-shi,Honshu,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,35.07076032,132.554064,791907.4,False,True,8209.293157255508,119102.47744875221,5.0759207953293926
1987-0193,Shizuoka,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Chubu,Honshu,Shizuoka-shi,Honshu,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,34.92114009,138.4052614,3593921.6,False,True,1808.8875394499423,26243.792644224624,4.419026597679044
1987-0193,Tochigi,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Kanto,Honshu,Utsunomiya-shi,Tochigi,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,36.69030812,139.8191975,1879886.4,False,True,3458.1876862346576,50172.251498813974,4.700463590594638
1987-0193,Tokushima,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Shikoku,Shikoku,Tokushima-shi,Shikoku,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,33.91892997,134.2409976,834230.8,False,True,7792.807458079946,113059.99880368837,5.053308976528738
1987-0193,Tokyo,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Kanto,Honshu,Shinjuku-ku,Honshu,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,35.7113435,139.4469212,11834603.0,False,True,549.3213418312384,7969.691357623065,3.9014415027917626
1987-0193,Tottori,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Chugoku,Honshu,Tottori-shi,Honshu,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,35.35952638,133.8651396,615963.6,False,True,10554.195085553758,153122.9008499853,5.185040148039926
1987-0193,Toyama,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Chubu,Honshu,Toyama-shi,Honshu,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,36.63785294,137.2698289,1118727.4,False,True,5811.067110718841,84308.41440908662,4.925870921588779
1987-0193,Wakayama,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Kansai,Honshu,Wakayama-shi,Honshu,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,33.91187939,135.505446,1084629.8,False,True,5993.750125618898,86958.82526001037,4.939313664167691
1987-0193,Yamagata,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Tohoku,Honshu,Yamagata-shi,Yamagata,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,38.44787123,140.1016345,1261007.6,False,True,5155.40112525888,74795.84837553714,4.873877492548503
1987-0193,Yamaguchi,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Chugoku,Honshu,Yamaguchi-shi,Yamaguchi,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,34.20231962,131.5725496,1595824.8,False,True,4073.755464885619,59103.06272342678,4.771609986624398
1987-0193,Yamanashi,1987-0193,1987,1987,storm,Tropical cyclone,Japan,JPN,Chubu,Honshu,Kofu-shi,Honshu,"Shikoku, Honshu",1987.0,1987.0,1980.0,65010.0,94318133250.0,10.974595196590352,,94318133250.0,True,35.61187909,138.6119949,836858.8,False,True,7768.335590185584,112704.95482631,5.051943009270807
1987-0229,Chiba,1987-0229,1987,1987,earthquake,Ground movement,Japan,JPN,Kanto,Honshu,Chiba-shi,Chiba prefecture,Chiba prefecture (Near Tokyo),1987.0,1987.0,1980.0,22652.0,74121315857.53424,10.869943120638675,,74121315857.53424,True,35.51037345,140.1992438,5229616.2,False,True,433.14842110210685,14173.375831582867,4.15147330334662
